BNpcName,BNpcNameId,BNpcBaseId,TerritoryId,Placename,Level
,0,340,zoo,Open World,1
puk hatchling,402,341,zoo,Open World,1
bloated bogy,309,342,zoo,Open World,1
,0,343,zoo,Open World,1
,0,344,zoo,Open World,1
,0,345,zoo,Open World,1
,0,346,zoo,Open World,1
,0,347,zoo,Open World,1
,0,351,zoo,Open World,1
,0,356,zoo,Open World,1
,0,357,zoo,Open World,1
bronze tortoise,2511,358,zoo,Open World,1
,0,359,zoo,Open World,1
,0,360,zoo,Open World,1
,0,361,zoo,Open World,1
,0,362,zoo,Open World,1
,0,371,zoo,Open World,1
,0,376,zoo,Open World,1
,0,377,zoo,Open World,1
,0,378,zoo,Open World,1
,0,379,zoo,Open World,1
thickshell,636,382,zoo,Open World,1
lepidote,2021,383,zoo,Open World,1
,0,384,zoo,Open World,1
huge hornet,632,385,zoo,Open World,1
,0,386,zoo,Open World,1
,0,387,zoo,Open World,1
,0,388,zoo,Open World,1
scaphite,635,389,zoo,Open World,1
,0,390,zoo,Open World,1
,0,391,zoo,Open World,1
,0,392,zoo,Open World,1
,0,393,zoo,Open World,1
,0,394,zoo,Open World,1
,0,395,zoo,Open World,1
,0,396,zoo,Open World,1
murderous mantis,2755,397,zoo,Open World,1
downy aevis,1849,398,zoo,Open World,1
,0,399,zoo,Open World,1
,0,400,zoo,Open World,1
,0,401,zoo,Open World,1
,0,402,zoo,Open World,1
lammergeyer,1853,403,zoo,Open World,1
,0,404,zoo,Open World,1
,0,405,zoo,Open World,1
,0,406,zoo,Open World,1
,0,407,zoo,Open World,1
,0,408,zoo,Open World,1
,0,409,zoo,Open World,1
the Ultima Weapon,2137,410,zoo,Open World,1
,0,411,zoo,Open World,1
,0,414,zoo,Open World,1
,0,415,zoo,Open World,1
,0,417,zoo,Open World,1
,0,418,zoo,Open World,1
,0,419,zoo,Open World,1
,0,420,zoo,Open World,1
,0,421,zoo,Open World,1
,0,422,zoo,Open World,1
,0,423,zoo,Open World,1
,1,424,zoo,Open World,1
,0,425,zoo,Open World,1
,0,426,zoo,Open World,1
,0,427,zoo,Open World,1
,1,428,zoo,Open World,1
,0,429,zoo,Open World,1
,0,430,zoo,Open World,1
,0,431,zoo,Open World,1
,0,432,zoo,Open World,1
,0,433,zoo,Open World,1
Ifrit,1185,434,zoo,Open World,1
,0,471,zoo,Open World,1
,0,475,zoo,Open World,1
,0,476,zoo,Open World,1
,0,479,zoo,Open World,1
alpha anole,51,481,zoo,Open World,1
Alux,512,482,zoo,Open World,1
Asipatra,446,483,zoo,Open World,1
stagnant water sprite,445,486,zoo,Open World,1
Matagaigai,447,487,zoo,Open World,1
Lou Carcolh,448,488,zoo,Open World,1
Prince of Pestilence,513,489,zoo,Open World,1
Jackanapes,449,490,zoo,Open World,1
,0,491,zoo,Open World,1
,0,496,zoo,Open World,1
,0,497,zoo,Open World,1
,0,498,zoo,Open World,1
,0,499,zoo,Open World,1
,0,500,zoo,Open World,1
,0,501,zoo,Open World,1
,0,502,zoo,Open World,1
,0,503,zoo,Open World,1
,0,504,zoo,Open World,1
,0,505,zoo,Open World,1
,0,506,zoo,Open World,1
,0,507,zoo,Open World,1
,0,508,zoo,Open World,1
,0,513,zoo,Open World,1
,0,514,zoo,Open World,1
Bockman,72,515,zoo,Open World,1
magicked bones,20,516,zoo,Open World,1
wild hoglet,14,518,zoo,Open World,1
,0,520,zoo,Open World,1
,0,521,zoo,Open World,1
,0,523,zoo,Open World,1
,0,525,zoo,Open World,1
,0,526,zoo,Open World,1
,0,527,zoo,Open World,1
snapscales,462,528,zoo,Open World,1
slithertwine,463,529,zoo,Open World,1
goblin outlaw,464,530,zoo,Open World,1
goblin outlaw,464,531,zoo,Open World,1
goblin outlaw,464,532,zoo,Open World,1
Stikflix Grumblytoss,465,533,zoo,Open World,1
,0,534,zoo,Open World,1
,0,535,zoo,Open World,1
,0,536,zoo,Open World,1
,0,537,zoo,Open World,1
,0,538,zoo,Open World,1
alpha wolf,608,543,zoo,Open World,1
frenzied elm,939,548,zoo,Open World,1
,578,549,zoo,Open World,1
Ixali lostwing,193,554,zoo,Open World,1
Ixali slowbeak,194,555,zoo,Open World,1
Ixali dulltalon,192,556,zoo,Open World,1
Ixali sincaller,947,557,zoo,Open World,1
sylvan budnapper,583,563,zoo,Open World,1
,0,566,zoo,Open World,1
void soulcounter,455,567,zoo,Open World,1
,0,570,zoo,Open World,1
,0,572,zoo,Open World,1
,0,573,zoo,Open World,1
Nunyunuwi,558,579,zoo,Open World,1
barricade,511,587,zoo,Open World,1
,0,588,zoo,Open World,1
,0,589,zoo,Open World,1
,0,590,zoo,Open World,1
,0,591,zoo,Open World,1
,0,592,zoo,Open World,1
,0,593,zoo,Open World,1
waymaker bomb,2295,596,zoo,Open World,1
sticky web,439,599,zoo,Open World,1
,0,601,zoo,Open World,1
,0,602,zoo,Open World,1
,0,603,zoo,Open World,1
,0,604,zoo,Open World,1
,0,606,zoo,Open World,1
,0,607,zoo,Open World,1
,0,608,zoo,Open World,1
,0,609,zoo,Open World,1
,0,610,zoo,Open World,1
,0,611,zoo,Open World,1
Jackanapes's bean-bearer,535,612,zoo,Open World,1
,0,613,zoo,Open World,1
Phanaxio of the New Leaf,1728,614,zoo,Open World,1
,0,616,zoo,Open World,1
,0,617,zoo,Open World,1
,0,618,zoo,Open World,1
,0,619,zoo,Open World,1
,0,620,zoo,Open World,1
,0,621,zoo,Open World,1
,0,622,zoo,Open World,1
,0,642,zoo,Open World,1
demon wall,1694,643,zoo,Open World,1
,0,644,zoo,Open World,1
,0,645,zoo,Open World,1
,0,646,zoo,Open World,1
scabrous hapalit,2874,647,zoo,Open World,1
,0,648,zoo,Open World,1
,0,649,zoo,Open World,1
,0,650,zoo,Open World,1
,0,651,zoo,Open World,1
,0,652,zoo,Open World,1
,0,653,zoo,Open World,1
,0,654,zoo,Open World,1
,0,655,zoo,Open World,1
,0,668,zoo,Open World,1
,0,671,zoo,Open World,1
,0,676,zoo,Open World,1
,0,677,zoo,Open World,1
,0,679,zoo,Open World,1
,0,680,zoo,Open World,1
,0,681,zoo,Open World,1
,0,682,zoo,Open World,1
,0,688,zoo,Open World,1
,0,689,zoo,Open World,1
,0,690,zoo,Open World,1
,0,700,zoo,Open World,1
,0,701,zoo,Open World,1
,0,702,zoo,Open World,1
,0,714,zoo,Open World,1
,0,716,zoo,Open World,1
frenzied bulb,937,717,zoo,Open World,1
,0,719,zoo,Open World,1
,0,720,zoo,Open World,1
,0,721,zoo,Open World,1
,0,722,zoo,Open World,1
,0,723,zoo,Open World,1
,0,727,zoo,Open World,1
,0,728,zoo,Open World,1
,0,729,zoo,Open World,1
,0,730,zoo,Open World,1
,0,731,zoo,Open World,1
,0,732,zoo,Open World,1
,0,733,zoo,Open World,1
,0,734,zoo,Open World,1
,0,735,zoo,Open World,1
,0,736,zoo,Open World,1
,0,737,zoo,Open World,1
,0,738,zoo,Open World,1
,0,739,zoo,Open World,1
big flipper,2727,740,zoo,Open World,1
,0,741,zoo,Open World,1
,0,742,zoo,Open World,1
,0,743,zoo,Open World,1
,0,744,zoo,Open World,1
,0,745,zoo,Open World,1
,0,746,zoo,Open World,1
,0,747,zoo,Open World,1
,0,748,zoo,Open World,1
,0,749,zoo,Open World,1
,0,750,zoo,Open World,1
,0,751,zoo,Open World,1
,0,752,zoo,Open World,1
,0,753,zoo,Open World,1
,0,754,zoo,Open World,1
13th Order patrolman,2711,755,zoo,Open World,1
271st Order watchman,2694,756,zoo,Open World,1
13th Order scholar,2704,757,zoo,Open World,1
13th Order alchemist,2703,758,zoo,Open World,1
,0,759,zoo,Open World,1
,0,760,zoo,Open World,1
,0,761,zoo,Open World,1
,0,762,zoo,Open World,1
sylpheed wail,2320,763,zoo,Open World,1
violet snarl,2318,764,zoo,Open World,1
Lost Duchess deckhand,2543,765,zoo,Open World,1
shelfclaw guard,2679,766,zoo,Open World,1
tainted earth sprite,134,767,zoo,Open World,1
tainted earth sprite,134,768,zoo,Open World,1
goblin mugger,283,769,zoo,Open World,1
,0,770,zoo,Open World,1
Qiqirn shellsweeper,266,771,zoo,Open World,1
,0,772,zoo,Open World,1
,0,777,zoo,Open World,1
Jaded Jody,1329,782,zoo,Open World,1
,0,803,zoo,Open World,1
,0,804,zoo,Open World,1
,0,818,zoo,Open World,1
,0,819,zoo,Open World,1
,0,820,zoo,Open World,1
,0,821,zoo,Open World,1
,0,822,zoo,Open World,1
,0,823,zoo,Open World,1
,0,824,zoo,Open World,1
,0,825,zoo,Open World,1
,0,826,zoo,Open World,1
,0,827,zoo,Open World,1
,0,828,zoo,Open World,1
,0,829,zoo,Open World,1
,0,830,zoo,Open World,1
,0,831,zoo,Open World,1
,0,832,zoo,Open World,1
,0,833,zoo,Open World,1
,0,835,zoo,Open World,1
,0,836,zoo,Open World,1
,0,837,zoo,Open World,1
,0,838,zoo,Open World,1
,0,839,zoo,Open World,1
,0,840,zoo,Open World,1
,0,841,zoo,Open World,1
,0,843,zoo,Open World,1
,0,844,zoo,Open World,1
,0,846,zoo,Open World,1
,0,847,zoo,Open World,1
,0,848,zoo,Open World,1
,0,849,zoo,Open World,1
,0,850,zoo,Open World,1
,0,851,zoo,Open World,1
,0,852,zoo,Open World,1
,0,853,zoo,Open World,1
,0,854,zoo,Open World,1
,0,855,zoo,Open World,1
,0,857,zoo,Open World,1
,0,858,zoo,Open World,1
,0,859,zoo,Open World,1
,0,861,zoo,Open World,1
,0,862,zoo,Open World,1
,0,864,zoo,Open World,1
,0,867,zoo,Open World,1
,0,873,zoo,Open World,1
Little Solace sylph,531,876,zoo,Open World,1
,0,877,zoo,Open World,1
,0,884,zoo,Open World,1
,0,885,zoo,Open World,1
frenzied oak,938,886,zoo,Open World,1
,0,890,zoo,Open World,1
,0,898,zoo,Open World,1
,0,899,zoo,Open World,1
striking dummy,541,901,zoo,Open World,1
,0,902,zoo,Open World,1
,0,903,zoo,Open World,1
,0,905,zoo,Open World,1
,0,916,zoo,Open World,1
,0,917,zoo,Open World,1
,0,919,zoo,Open World,1
Quzal Huatotl the Shrieker,946,924,zoo,Open World,1
Ixali lostwing,193,925,zoo,Open World,1
Ixali slowbeak,194,926,zoo,Open World,1
Ixali sincaller,947,927,zoo,Open World,1
blanga,945,928,zoo,Open World,1
lesser gargoyle,980,929,zoo,Open World,1
,0,931,zoo,Open World,1
,0,932,zoo,Open World,1
,0,933,zoo,Open World,1
,0,936,zoo,Open World,1
,0,937,zoo,Open World,1
,0,941,zoo,Open World,1
,0,942,zoo,Open World,1
,0,943,zoo,Open World,1
,0,944,zoo,Open World,1
,0,945,zoo,Open World,1
,0,946,zoo,Open World,1
,0,947,zoo,Open World,1
,0,948,zoo,Open World,1
,0,949,zoo,Open World,1
,0,950,zoo,Open World,1
,0,951,zoo,Open World,1
,0,952,zoo,Open World,1
,0,957,zoo,Open World,1
,0,958,zoo,Open World,1
,0,967,zoo,Open World,1
,0,968,zoo,Open World,1
,0,969,zoo,Open World,1
,0,970,zoo,Open World,1
,0,971,zoo,Open World,1
,0,972,zoo,Open World,1
,0,973,zoo,Open World,1
,0,974,zoo,Open World,1
,0,975,zoo,Open World,1
,0,976,zoo,Open World,1
,0,977,zoo,Open World,1
,0,978,zoo,Open World,1
,0,979,zoo,Open World,1
,0,980,zoo,Open World,1
,0,989,zoo,Open World,1
,0,990,zoo,Open World,1
,0,991,zoo,Open World,1
,0,994,zoo,Open World,1
,0,995,zoo,Open World,1
,0,996,zoo,Open World,1
,0,998,zoo,Open World,1
,0,1004,zoo,Open World,1
,0,1007,zoo,Open World,1
,0,1008,zoo,Open World,1
,0,1009,zoo,Open World,1
,0,1011,zoo,Open World,1
,0,1012,zoo,Open World,1
,0,1013,zoo,Open World,1
,0,1014,zoo,Open World,1
,0,1015,zoo,Open World,1
magitek vanguard,269,1016,zoo,Open World,1
,0,1027,zoo,Open World,1
,0,1028,zoo,Open World,1
,0,1029,zoo,Open World,1
,0,1037,zoo,Open World,1
,0,1038,zoo,Open World,1
,0,1039,zoo,Open World,1
,0,1040,zoo,Open World,1
,0,1041,zoo,Open World,1
,0,1042,zoo,Open World,1
,0,1043,zoo,Open World,1
,0,1044,zoo,Open World,1
,0,1045,zoo,Open World,1
,0,1046,zoo,Open World,1
,0,1047,zoo,Open World,1
,0,1048,zoo,Open World,1
,0,1049,zoo,Open World,1
,0,1050,zoo,Open World,1
,0,1051,zoo,Open World,1
,0,1052,zoo,Open World,1
,0,1053,zoo,Open World,1
,0,1054,zoo,Open World,1
,0,1055,zoo,Open World,1
,0,1056,zoo,Open World,1
,0,1057,zoo,Open World,1
,0,1058,zoo,Open World,1
,0,1059,zoo,Open World,1
,0,1061,zoo,Open World,1
,0,1062,zoo,Open World,1
,0,1063,zoo,Open World,1
,1,1064,zoo,Open World,1
,0,1065,zoo,Open World,1
,0,1066,zoo,Open World,1
,0,1070,zoo,Open World,1
,0,1071,zoo,Open World,1
,0,1072,zoo,Open World,1
,0,1073,zoo,Open World,1
,0,1074,zoo,Open World,1
,0,1075,zoo,Open World,1
,0,1076,zoo,Open World,1
,0,1086,zoo,Open World,1
,0,1087,zoo,Open World,1
,0,1088,zoo,Open World,1
,0,1092,zoo,Open World,1
,0,1093,zoo,Open World,1
,0,1094,zoo,Open World,1
,0,1095,zoo,Open World,1
,0,1096,zoo,Open World,1
,0,1101,zoo,Open World,1
,0,1102,zoo,Open World,1
,0,1103,zoo,Open World,1
,0,1106,zoo,Open World,1
,0,1107,zoo,Open World,1
,0,1108,zoo,Open World,1
,0,1109,zoo,Open World,1
,0,1112,zoo,Open World,1
,0,1113,zoo,Open World,1
,0,1121,zoo,Open World,1
,0,1122,zoo,Open World,1
,0,1123,zoo,Open World,1
,0,1124,zoo,Open World,1
,0,1125,zoo,Open World,1
,0,1126,zoo,Open World,1
,0,1127,zoo,Open World,1
,0,1128,zoo,Open World,1
,0,1129,zoo,Open World,1
,0,1130,zoo,Open World,1
,0,1222,zoo,Open World,1
,0,1223,zoo,Open World,1
,0,1224,zoo,Open World,1
,0,1225,zoo,Open World,1
,0,1229,zoo,Open World,1
,0,1230,zoo,Open World,1
,0,1231,zoo,Open World,1
,0,1232,zoo,Open World,1
Old Six-arms,860,1233,zoo,Open World,1
,0,1234,zoo,Open World,1
,0,1235,zoo,Open World,1
,0,1236,zoo,Open World,1
,0,1237,zoo,Open World,1
,0,1238,zoo,Open World,1
,0,1239,zoo,Open World,1
,0,1244,zoo,Open World,1
,0,1257,zoo,Open World,1
,0,1258,zoo,Open World,1
,0,1259,zoo,Open World,1
,0,1262,zoo,Open World,1
,0,1263,zoo,Open World,1
,0,1265,zoo,Open World,1
lunar golem,539,1266,zoo,Open World,1
,0,1267,zoo,Open World,1
,0,1268,zoo,Open World,1
,0,1269,zoo,Open World,1
,0,1270,zoo,Open World,1
,0,1271,zoo,Open World,1
,0,1273,zoo,Open World,1
,0,1274,zoo,Open World,1
,0,1275,zoo,Open World,1
,0,1276,zoo,Open World,1
,0,1277,zoo,Open World,1
,0,1278,zoo,Open World,1
,0,1280,zoo,Open World,1
,0,1281,zoo,Open World,1
,0,1282,zoo,Open World,1
,0,1283,zoo,Open World,1
,0,1286,zoo,Open World,1
,0,1287,zoo,Open World,1
,0,1288,zoo,Open World,1
,0,1292,zoo,Open World,1
,0,1293,zoo,Open World,1
,0,1306,zoo,Open World,1
,0,1307,zoo,Open World,1
,0,1308,zoo,Open World,1
,0,1309,zoo,Open World,1
,0,1310,zoo,Open World,1
,0,1325,zoo,Open World,1
,0,1326,zoo,Open World,1
,0,1327,zoo,Open World,1
bonfire,1230,1328,zoo,Open World,1
sap auger,1229,1329,zoo,Open World,1
,0,1330,zoo,Open World,1
,0,1331,zoo,Open World,1
,0,1332,zoo,Open World,1
,0,1333,zoo,Open World,1
,0,1334,zoo,Open World,1
gravedigger,109,1345,zoo,Open World,1
carrion beetle,145,1348,zoo,Open World,1
fleshfly swarm,146,1349,zoo,Open World,1
Deepcroft miteling,111,1350,zoo,Open World,1
yarzon feeder,284,1351,zoo,Open World,1
croftlight,147,1352,zoo,Open World,1
,0,1353,zoo,Open World,1
,0,1354,zoo,Open World,1
,0,1355,zoo,Open World,1
,0,1356,zoo,Open World,1
prisoner's delight,438,1357,zoo,Open World,1
,0,1358,zoo,Open World,1
,0,1359,zoo,Open World,1
,0,1360,zoo,Open World,1
,0,1361,zoo,Open World,1
attic bat,430,1362,zoo,Open World,1
attack hound,431,1363,zoo,Open World,1
carpet stain,432,1364,zoo,Open World,1
divan mold,433,1365,zoo,Open World,1
manor servitor,434,1366,zoo,Open World,1
corpsefly,435,1367,zoo,Open World,1
servitor's lantern,625,1368,zoo,Open World,1
Lazy Laurence,1202,1369,zoo,Open World,1
,0,1370,zoo,Open World,1
,0,1371,zoo,Open World,1
,0,1372,zoo,Open World,1
,0,1391,zoo,Open World,1
leafbleed ochu,497,1393,zoo,Open World,1
,0,1394,zoo,Open World,1
,0,1395,zoo,Open World,1
,0,1396,zoo,Open World,1
,0,1397,zoo,Open World,1
,0,1398,zoo,Open World,1
,0,1399,zoo,Open World,1
,0,1400,zoo,Open World,1
,0,1401,zoo,Open World,1
,0,1402,zoo,Open World,1
,0,1403,zoo,Open World,1
,0,1404,zoo,Open World,1
,0,1405,zoo,Open World,1
,0,1406,zoo,Open World,1
,0,1407,zoo,Open World,1
,0,1408,zoo,Open World,1
,0,1409,zoo,Open World,1
,0,1410,zoo,Open World,1
,0,1411,zoo,Open World,1
,0,1412,zoo,Open World,1
,0,1413,zoo,Open World,1
,0,1414,zoo,Open World,1
,0,1415,zoo,Open World,1
,0,1416,zoo,Open World,1
,0,1419,zoo,Open World,1
,0,1420,zoo,Open World,1
,0,1421,zoo,Open World,1
,0,1424,zoo,Open World,1
,0,1426,zoo,Open World,1
,0,1427,zoo,Open World,1
hunting falcon,602,1428,zoo,Open World,1
,0,1429,zoo,Open World,1
pack wolf,212,1433,zoo,Open World,1
lindwurm,130,1435,zoo,Open World,1
,0,1436,zoo,Open World,1
,0,1442,zoo,Open World,1
,0,1443,zoo,Open World,1
,0,1444,zoo,Open World,1
,0,1445,zoo,Open World,1
treant sapling,128,1446,zoo,Open World,1
,0,1447,zoo,Open World,1
,0,1451,zoo,Open World,1
,0,1452,zoo,Open World,1
,0,1453,zoo,Open World,1
,0,1455,zoo,Open World,1
,0,1456,zoo,Open World,1
,0,1457,zoo,Open World,1
,0,1458,zoo,Open World,1
,0,1459,zoo,Open World,1
,0,1460,zoo,Open World,1
,0,1461,zoo,Open World,1
,0,1462,zoo,Open World,1
,0,1463,zoo,Open World,1
,0,1464,zoo,Open World,1
,0,1465,zoo,Open World,1
,0,1466,zoo,Open World,1
,0,1467,zoo,Open World,1
,0,1468,zoo,Open World,1
,0,1469,zoo,Open World,1
,0,1470,zoo,Open World,1
,0,1471,zoo,Open World,1
,0,1472,zoo,Open World,1
,0,1473,zoo,Open World,1
,0,1474,zoo,Open World,1
,0,1475,zoo,Open World,1
,0,1476,zoo,Open World,1
,0,1477,zoo,Open World,1
,0,1478,zoo,Open World,1
,0,1479,zoo,Open World,1
,0,1480,zoo,Open World,1
,0,1481,zoo,Open World,1
,0,1482,zoo,Open World,1
Anantaboga,1696,1484,zoo,Open World,1
dark helot,1697,1485,zoo,Open World,1
dark nova,1698,1486,zoo,Open World,1
bloodlapper,1695,1487,zoo,Open World,1
,0,1488,zoo,Open World,1
stone marionette,1691,1490,zoo,Open World,1
marble marionette,1692,1491,zoo,Open World,1
megalith marionette,1693,1492,zoo,Open World,1
,0,1497,zoo,Open World,1
hound light,1683,1498,zoo,Open World,1
vodoriga sleeper,1684,1499,zoo,Open World,1
soul collector,1685,1500,zoo,Open World,1
smolenkos,1686,1501,zoo,Open World,1
succubus,1687,1502,zoo,Open World,1
,108,1503,zoo,Open World,1
,0,1504,zoo,Open World,1
,0,1505,zoo,Open World,1
,0,1506,zoo,Open World,1
,0,1507,zoo,Open World,1
,0,1508,zoo,Open World,1
,0,1509,zoo,Open World,1
,0,1513,zoo,Open World,1
,0,1515,zoo,Open World,1
,0,1516,zoo,Open World,1
,0,1522,zoo,Open World,1
,0,1523,zoo,Open World,1
,0,1524,zoo,Open World,1
,0,1525,zoo,Open World,1
,0,1527,zoo,Open World,1
,0,1528,zoo,Open World,1
,0,1529,zoo,Open World,1
,0,1533,zoo,Open World,1
,0,1534,zoo,Open World,1
,0,1535,zoo,Open World,1
,0,1536,zoo,Open World,1
,0,1537,zoo,Open World,1
,0,1538,zoo,Open World,1
,0,1539,zoo,Open World,1
,0,1540,zoo,Open World,1
All-seeing Eye,1397,1541,zoo,Open World,1
,0,1542,zoo,Open World,1
,0,1543,zoo,Open World,1
,0,1544,zoo,Open World,1
,0,1545,zoo,Open World,1
,0,1546,zoo,Open World,1
,0,1547,zoo,Open World,1
,0,1548,zoo,Open World,1
,0,1549,zoo,Open World,1
,0,1550,zoo,Open World,1
,0,1551,zoo,Open World,1
,0,1552,zoo,Open World,1
,0,1553,zoo,Open World,1
,0,1554,zoo,Open World,1
,0,1555,zoo,Open World,1
,0,1556,zoo,Open World,1
,0,1559,zoo,Open World,1
,0,1563,zoo,Open World,1
,0,1564,zoo,Open World,1
,0,1565,zoo,Open World,1
,0,1566,zoo,Open World,1
,0,1567,zoo,Open World,1
,0,1568,zoo,Open World,1
,0,1569,zoo,Open World,1
,0,1570,zoo,Open World,1
,0,1571,zoo,Open World,1
,0,1572,zoo,Open World,1
,0,1573,zoo,Open World,1
,0,1574,zoo,Open World,1
,0,1575,zoo,Open World,1
,0,1576,zoo,Open World,1
,0,1577,zoo,Open World,1
,0,1578,zoo,Open World,1
,0,1579,zoo,Open World,1
,0,1580,zoo,Open World,1
,0,1581,zoo,Open World,1
king behemoth,727,1582,zoo,Open World,1
Ascian thaumaturge,697,1583,zoo,Open World,1
malevolent squirrel,700,1584,zoo,Open World,1
milkroot morbol,2063,1585,zoo,Open World,1
,0,1589,zoo,Open World,1
,0,1590,zoo,Open World,1
,0,1592,zoo,Open World,1
,0,1593,zoo,Open World,1
,0,1595,zoo,Open World,1
,0,1596,zoo,Open World,1
,0,1597,zoo,Open World,1
,0,1598,zoo,Open World,1
,0,1599,zoo,Open World,1
,0,1601,zoo,Open World,1
,0,1606,zoo,Open World,1
,0,1607,zoo,Open World,1
,0,1608,zoo,Open World,1
,0,1609,zoo,Open World,1
,0,1610,zoo,Open World,1
,0,1611,zoo,Open World,1
,0,1612,zoo,Open World,1
,0,1613,zoo,Open World,1
,0,1614,zoo,Open World,1
,0,1615,zoo,Open World,1
,0,1616,zoo,Open World,1
,0,1617,zoo,Open World,1
,0,1618,zoo,Open World,1
,0,1619,zoo,Open World,1
,0,1620,zoo,Open World,1
,0,1621,zoo,Open World,1
,0,1622,zoo,Open World,1
,0,1623,zoo,Open World,1
,0,1624,zoo,Open World,1
,0,1625,zoo,Open World,1
,0,1626,zoo,Open World,1
,0,1627,zoo,Open World,1
,0,1628,zoo,Open World,1
,0,1629,zoo,Open World,1
,0,1630,zoo,Open World,1
,0,1631,zoo,Open World,1
,0,1632,zoo,Open World,1
,0,1633,zoo,Open World,1
,0,1634,zoo,Open World,1
,0,1655,zoo,Open World,1
,0,1657,zoo,Open World,1
malevolent ked,702,1658,zoo,Open World,1
,1909,1659,zoo,Open World,1
raw sludge,1910,1660,zoo,Open World,1
tainted wind sprite,1420,1662,zoo,Open World,1
,1913,1674,zoo,Open World,1
,1914,1677,zoo,Open World,1
,1915,1678,zoo,Open World,1
,1916,1679,zoo,Open World,1
,1917,1680,zoo,Open World,1
water sprite,56,1681,zoo,Open World,1
,0,1682,zoo,Open World,1
,0,1683,zoo,Open World,1
,0,1684,zoo,Open World,1
,0,1685,zoo,Open World,1
,0,1686,zoo,Open World,1
,0,1687,zoo,Open World,1
,0,1691,zoo,Open World,1
,0,1692,zoo,Open World,1
,0,1693,zoo,Open World,1
,0,1694,zoo,Open World,1
,0,1695,zoo,Open World,1
purple laver,1926,1696,zoo,Open World,1
hydra,2161,1697,zoo,Open World,1
,0,1698,zoo,Open World,1
,0,1699,zoo,Open World,1
,0,1700,zoo,Open World,1
ancient oak,1927,1701,zoo,Open World,1
Guardian Tree,1450,1702,zoo,Open World,1
strangling ivy,213,1703,zoo,Open World,1
brightwisp,1451,1704,zoo,Open World,1
flintshell,1929,1705,zoo,Open World,1
,0,1709,zoo,Open World,1
,0,1710,zoo,Open World,1
,0,1711,zoo,Open World,1
,0,1712,zoo,Open World,1
,0,1713,zoo,Open World,1
,0,1714,zoo,Open World,1
,0,1715,zoo,Open World,1
,0,1716,zoo,Open World,1
,0,1719,zoo,Open World,1
,0,1720,zoo,Open World,1
,0,1721,zoo,Open World,1
,0,1722,zoo,Open World,1
,0,1725,zoo,Open World,1
,0,1728,zoo,Open World,1
,0,1737,zoo,Open World,1
recluse hippogryph,1688,1740,zoo,Open World,1
Kamapuaa,1942,1741,zoo,Open World,1
,1943,1742,zoo,Open World,1
,1916,1743,zoo,Open World,1
,1945,1744,zoo,Open World,1
,0,1747,zoo,Open World,1
,0,1748,zoo,Open World,1
,0,1749,zoo,Open World,1
,0,1753,zoo,Open World,1
,0,1754,zoo,Open World,1
,0,1755,zoo,Open World,1
,0,1756,zoo,Open World,1
,0,1757,zoo,Open World,1
,0,1758,zoo,Open World,1
,0,1759,zoo,Open World,1
,0,1760,zoo,Open World,1
,0,1761,zoo,Open World,1
,0,1762,zoo,Open World,1
,0,1763,zoo,Open World,1
,0,1764,zoo,Open World,1
,0,1765,zoo,Open World,1
,0,1766,zoo,Open World,1
,0,1767,zoo,Open World,1
,0,1768,zoo,Open World,1
,0,1770,zoo,Open World,1
,0,1771,zoo,Open World,1
,0,1772,zoo,Open World,1
,0,1779,zoo,Open World,1
,0,1780,zoo,Open World,1
,0,1781,zoo,Open World,1
,0,1782,zoo,Open World,1
,0,1783,zoo,Open World,1
,0,1784,zoo,Open World,1
,0,1785,zoo,Open World,1
,0,1786,zoo,Open World,1
,0,1787,zoo,Open World,1
,0,1788,zoo,Open World,1
,0,1789,zoo,Open World,1
,0,1790,zoo,Open World,1
,0,1791,zoo,Open World,1
,0,1792,zoo,Open World,1
,0,1793,zoo,Open World,1
,0,1794,zoo,Open World,1
,0,1795,zoo,Open World,1
,0,1796,zoo,Open World,1
,0,1797,zoo,Open World,1
,0,1798,zoo,Open World,1
,0,1799,zoo,Open World,1
,0,1800,zoo,Open World,1
,0,1801,zoo,Open World,1
,0,1802,zoo,Open World,1
,0,1803,zoo,Open World,1
,0,1804,zoo,Open World,1
,0,1805,zoo,Open World,1
,0,1806,zoo,Open World,1
,0,1807,zoo,Open World,1
,0,1808,zoo,Open World,1
,0,1809,zoo,Open World,1
red marshmallow,1623,1810,zoo,Open World,1
,0,1811,zoo,Open World,1
,0,1812,zoo,Open World,1
,0,1813,zoo,Open World,1
,0,1814,zoo,Open World,1
,0,1815,zoo,Open World,1
,0,1816,zoo,Open World,1
,0,1817,zoo,Open World,1
,0,1818,zoo,Open World,1
